enteric_fermentation,manure_management,coal_abandoned,coal_surface,coal_underground,ong_upstream,gas_distribution,landfills,wastewater,other_anth
107.19487230008014,29.35564777649355,0.0,0.0,0.0,10.376763454699523,10.318030723125181,0.0,1.3774736317995728,16.265987840076402
63.84914240188205,24.96888497187638,0.0,0.0,0.0,0.0,23.900356460299776,381.9596947872996,23.04686868057164,294.6717104980647
39.99593338914382,14.259641207144622,0.0,0.0,0.0,0.0,6.647776534147253,0.0,23.573712320523875,9.103802133740427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.886754568286708,4.036872922275887,0.0,0.0,0.0,3.26764336307533,1.4518808606645721,411.6102508834583,16.396019883379576,25.107227651739596
38.84074762632937,4.60913474786981,0.0,0.0,0.0,0.0,3.3769701004564032,662.8989838810952,15.80284831201289,53.55607874142716
10.6011486012547,0.9874045679264215,0.0,0.0,0.0,0.0,0.43506138079052953,0.0,0.7301049416513604,7.029121149518088
8.07938176186756,0.8327938257955992,0.0,0.0,0.0,0.0,0.000775320722959221,0.0,0.0,0.021537828242577477
8.19355975176796,0.8445621209720414,0.0,0.0,0.0,0.0,0.00020451245466550786,0.0,0.0,0.0029254068735362145
8.167175415214478,0.841846531002574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.992189743567687,0.8237969928334503,0.0,0.0,0.0,0.0,0.0005755402031203544,0.0,0.0,0.008236355615246459
2.361929492954706,0.24346027696420727,0.0,0.0,0.0,0.0,4.10821480328298e-05,0.0,0.0,0.0005859924267291585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.471221260363714,2.8350307855090815,0.0,0.0,0.0,0.0,0.9386797926069715,0.0,0.0,0.788458592115247
23.604575192767534,7.575925989544004,0.0,0.0,0.0,0.0,0.028237010929306937,0.0,0.0,0.32100586349092275
43.19409124205581,17.013269852623978,0.0,0.0,0.0,0.0,0.7659037802811212,0.0,0.0,1.1003290986312726
39.53679533335082,29.981431863955617,0.0,0.0,0.0,0.0,0.5312019431712527,0.0,0.0,0.4986245959463449
40.86117779662898,47.99544757804783,0.0,0.0,0.0,12.061130199721859,10.636595159816057,0.0,3.02882592494219,92.04924371552207
42.09322386752847,34.4484995721085,0.0,0.0,0.0,0.0,2.4382867467252574,0.0,0.0,2.0300689626015416
40.59455518620114,14.454215130770232,0.0,0.0,0.0,0.6012857095521431,2.5121181697625175,2154.2609127576657,0.6896603008552542,3.111062150584747
33.03000518680818,10.811718588684332,0.0,0.0,0.0,11.698945825549089,3.3058707394480766,0.0,0.17579749348503843,3.1272392351001623
24.8387166880468,9.01561539599031,0.0,0.0,0.0,11.72601506605105,0.6395627944758835,0.0,0.0,2.454984979745645
69.47076852523767,16.470101529557358,0.0,0.0,0.0,8.870394969439923,4.269457653699929,0.0,1.9212445053529537,6.11044848474817
65.03163881738111,16.74595930691566,0.0,0.0,0.0,1.8490810933733506,0.6611500535498263,0.0,0.07200917093191796,1.435792603818002
63.19302632139839,9.921294097525251,0.0,0.0,0.0,11.406565660485393,1.2382955336124188,0.0,0.15213070316783947,2.277847095384407
60.18750987751662,5.501092824810431,0.0,0.0,0.0,30.279037938653403,20.85106789534528,1536.055688870262,7.049382701283027,29.967667646414544
54.04713897350576,6.572211829330292,0.0,0.0,0.0,2060.845967924352,141.4179537590325,850.9802444961485,369.6704502273775,205.7695250580833
104.6282009555003,13.740742117627853,0.0,0.0,0.0,4876.1364498585535,36.38508178406731,1413.7948154842366,0.0,157.0555581993228
186.16502020848426,27.01989163504322,0.0,0.0,0.0,539.6043040797056,2.986223496653382,0.0,0.08113895821089827,3.7010357272650856
108.99162566003967,13.576856883127906,0.0,0.0,0.0,0.17123291629846538,2.5286646593713993,0.0,0.0,2.380820523640278
97.13897177808066,6.252705571961857,0.0,0.0,0.0,0.0,2.074074119847601,0.0,0.09194742814478464,3.0300088724528234
107.13575924026509,9.260879778485497,0.0,0.0,0.0,0.0,1.36664609576471,0.0,0.0,1.735718949055993
96.36125415565105,10.974074222873089,0.0,0.0,0.0,0.0,6.654526997909622,92.4327402068689,0.6695721292458989,5.520513044732816
254.93070763492173,22.234189182718044,0.0,0.0,0.0,0.0,10.336276837144089,0.0,0.0,11.993397471771981
279.19638443789313,33.875298354814596,0.0,0.0,0.0,0.0,2.0987187271210157,0.0,0.0,3.6359433417150004
479.5717724488805,104.84069705373106,0.0,0.0,0.0,0.0,6.509425024528343,0.0,76.36599109213395,7.892797817032655
671.3801283680427,185.67562919179244,0.0,0.0,0.0,0.0,3.977474944226085,0.0,0.0,4.470747580541007
562.313130932632,146.92705494334274,0.0,0.0,0.0,343.9700449107514,10.788222461672275,0.0,1.387838626469791,9.748874376355355
565.9223604492155,176.05086527754784,0.0,0.0,0.0,17.602759589963274,21.28745487587584,70.00411130320845,7.000020434781349,17.77701918035499
491.5212775549589,144.5578443934311,0.0,0.0,0.0,3.7368739995721896,8.075243559933767,90.84916061712397,0.9026577058373003,10.276780656637817
120.13073522327423,94.19958242487215,0.0,0.0,0.0,0.3782656345727453,18.394344456027213,323.3046627937528,2.0850161404500485,24.770404833809618
274.2030496729369,32.60079380425359,0.0,0.0,0.0,2.2186273518100705,118.06695665335023,2003.4435633089568,15.152453913459741,150.63172364540046
405.7838742001377,20.60154239738717,0.0,0.0,0.0,12.989206179843102,2.8895356643800136,0.0,4.298845386785428,9.931987645856367
363.95268396970755,19.557111745740116,0.0,0.0,0.0,16.760920732186705,1.015362687303158,0.0,0.2510168246153678,5.4824717485259775
225.90043596291451,8.435276836426619,0.0,0.0,0.0,33.18357314317391,1.504459560208401,0.0,0.30090612505033315,4.605010365826931
362.6134645120447,10.296530895054236,0.0,0.0,0.0,20.99487646343624,0.5493972337185556,344.8690677394512,0.0955047950957188,3.631694439476664
243.8919122172338,11.56161789333172,0.0,0.0,0.0,14.267475157807873,0.5895698970241481,0.0,0.05578583200497538,4.364419765954561
297.82177533807595,17.031368699917866,0.0,0.0,0.0,14.241439325570628,1.308696187868319,0.0,110.90232311293444,4.799012419933914
389.9218514961719,19.136035420949845,0.0,0.0,0.0,47.844502040014966,0.2707133973313669,0.0,0.16234378898844581,3.9846333482708776
701.9459173865409,26.10926882659101,0.0,0.0,0.0,14.243980322225662,0.34902225160227396,0.0,0.20296269782028398,3.554889539676068
797.3341523956788,24.82624722502319,0.0,0.0,0.0,14.245669895203623,0.31091994280851076,0.0,0.08117613328939842,3.760894607025173
940.4423447989578,29.214802595806606,0.0,0.0,0.0,14.239896828244866,1.1321294652520626,0.0,0.2029701228012659,4.643937541098131
771.1326092467984,23.56156124036718,0.0,0.0,0.0,14.247173721865426,0.388161245831907,0.0,0.0,4.465316325741298
667.0681969974667,22.041510049812647,0.0,0.0,0.0,37.09901128071689,49.012641926467005,280.2415837553415,195.28822539829466,59.38572465042184
946.5158302447791,51.44238904530509,0.0,0.0,0.0,111.6454454407268,38.84390391760772,157.08629952404672,117.51771084270143,105.12046201239868
1105.066454155095,59.51373163182075,0.0,0.0,0.0,91.9974038183236,0.5915406477148204,0.0,0.01773285328458528,3.7205648793511683
1070.1183697002746,56.38870925267471,0.0,0.0,0.0,100.03338483765434,0.26116209534166596,0.0,0.2663395078227083,4.638838386715255
908.6378123006992,44.30196630769002,0.0,0.0,0.0,2460.886325378368,0.41459874522873147,0.0,2.2035396570375094,8.219300871060188
768.5117214212255,30.048968391233096,0.0,0.0,0.0,28.294867231997173,0.4143239790976889,0.0,3.452074040981177,39.962463423608654
583.1551374595269,22.959466534797098,0.0,0.0,0.0,26.74738827180166,0.3520468517857435,0.0,1.2803981307842527,4.146315427374226
703.6880497603959,25.919964412841566,0.0,0.0,0.0,243.20933923736914,13.733816962292165,0.0,56.78786385505759,22.48012382541818
638.0211496240087,23.72646286215998,0.0,0.0,0.0,161.29424726878386,0.7988569152776785,0.0,3.535767328532963,4.232465764231393
402.7043159524676,11.59181102477954,0.0,0.0,0.0,172.48094416224365,0.13646929952929138,0.0,0.0,2.4211857126464555
412.7296264052693,19.431092077095318,0.0,0.0,0.0,238.82613399426293,0.105969252326674,0.0,0.003384496212698403,2.075543111597447
363.0643811667753,21.00343158146478,0.0,0.0,0.0,46.89722811806871,0.29713580104116305,0.0,0.0507180348137638,3.289634366709038
346.8795852687484,10.545002876911452,0.0,0.0,0.0,718.2651053127312,0.10578372335500233,0.0,0.0,2.08349791240497
387.98083258264427,10.200949608025619,0.0,0.0,0.0,309.6681125802354,0.054074953505069585,0.0,0.0,1.8909503170932942
364.4877963097727,12.19679501874397,0.0,0.0,0.0,0.0,0.1669894166363258,0.0,0.0,3.3117715827342673
405.7399752260938,12.058559524965824,0.0,0.0,0.0,13.45545844217509,0.47609438374453683,0.0,0.0,3.787075393465842
458.54234265402766,12.642310844443411,0.0,0.0,0.0,9.390284082265058,0.12273834352592336,0.0,0.0,2.5129786911165772
375.6309809626794,13.05086835457836,0.0,0.0,0.0,0.0,0.024276729925599372,0.0,0.0,1.9535107070625013
419.8464720570269,18.045651791353762,0.0,0.0,0.0,0.0,0.04123656506145854,0.0,0.0,2.236252759077201
393.0951881234376,11.867021120344656,0.0,0.0,0.0,0.0,0.02035816179815093,0.0,0.0,1.9819493245488629
475.51923442915506,12.123825563651348,0.0,0.0,0.0,0.0,0.05230878712048652,0.0,0.0,2.044496797149572
437.5046327653375,11.508677304605197,0.0,0.0,0.0,0.33908819324200884,0.013371613500538,0.0,0.0,1.9716543225973042
490.69793975816737,12.374024687800507,0.0,0.0,0.0,39.40442571952532,0.022125574668093232,0.0,0.0,2.1131805629270577
498.870799275342,12.657729725076338,0.0,0.0,0.0,64.14376212396037,0.1068708197753116,0.0,0.0,2.2894552158722954
453.9606423537613,11.571299598706048,0.0,0.0,0.0,21.08890471623486,0.007788871502271394,0.0,0.0,2.0407854446148868
413.0736524706559,12.038709032433617,0.0,0.0,0.0,17.64897219646219,0.10595857921457205,0.0,0.0,2.4323210826599158
477.380767982211,12.377602845444136,0.0,0.0,0.0,2.0120893415036516,0.12872114586142624,0.0,0.0,2.0701275946694504
452.43018306406555,12.392108324474599,0.0,0.0,0.0,0.0,0.05241002007006734,0.0,0.0,1.2602735555338527
367.5780458594179,13.774561669983715,0.0,0.0,0.0,0.0,0.1812080493527368,0.0,0.0,1.3295870192616135
556.5024107946946,28.421802015517006,0.0,0.0,0.0,18.458896745205585,0.64315537504531,0.0,0.0,4.330254726187084
293.1350304103451,14.304133714657159,0.0,0.0,0.0,0.0,0.11259963351359528,0.0,0.0,1.5586826217846512
288.5009799042537,9.071565099604236,0.0,0.0,0.0,0.0,0.10859448866460326,0.0,0.0,0.7698172086990303
201.60323285906406,8.022733109529616,0.0,0.0,0.0,0.0,0.058377587157383476,0.0,0.0,0.5697410959229886
326.95980832358066,12.17737235117919,0.0,0.0,0.0,0.0,0.11536118506508114,0.0,0.0,1.2435101628858782
377.7561557007041,14.008758254984382,0.0,0.0,0.0,0.0,0.07078125353113615,0.0,0.0,1.402104338920532
412.956969735547,13.473316625555581,0.0,0.0,0.0,0.0,0.5624003259513777,0.0,0.0,1.1354171390527166
349.3252906451084,13.438015444406087,0.0,0.0,0.0,3.0366507573152433,20.526418932077302,487.6186111493675,49.06683738142438,20.32553974782662
318.0325558368203,11.08803605109207,0.0,0.0,0.0,27.50734163011576,21.9598662997279,0.0,103.46897041954998,46.20334599081491
320.5056311596286,10.99666900845749,0.0,0.0,0.0,1.6142065358265136,0.24345815097391557,0.0,0.0,1.0616480137214686
380.4659434742022,11.162286446299422,0.0,0.0,0.0,0.0,0.19217543617518146,0.0,0.0,2.0600442719329086
403.52771679688976,12.651702812043862,0.0,0.0,0.0,13.571187563131886,0.62507910755424,0.0,1.6232020660165232,3.4500574308759147
309.51535822910984,9.878426028968812,0.0,0.0,0.0,13.358566196914076,0.7157331196249396,0.0,0.0,2.8484654436074774
92.1321309375525,3.6664785630971357,0.0,0.0,0.0,18.536753078001468,6.924386234813984,0.0,0.0,9.342421581431918
117.93575511850767,7.933532175474001,0.0,0.0,0.0,17.87389603866589,85.70607534848365,0.0,32.99856799233148,103.28121753448687
71.57044031477798,3.079148872849166,0.0,0.0,0.0,0.0,0.7043759263035178,0.0,0.0,1.1329508384772593
128.09399043698306,5.250863550329465,0.0,0.0,0.0,0.0,0.04876649441256926,0.0,0.0,0.21036716583291468
36.81851634738658,1.5815581376365817,0.0,0.0,0.0,0.0,0.0006559230428259956,0.0,0.0,0.0005481328863909535
20.80098006201274,0.943675751443113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.790078740195725,0.9430417324958565,0.0,0.0,0.0,0.0,0.008859682232789434,0.0,0.0,0.013630065363070142
17.276615736736773,0.7439638927332168,0.0,0.0,0.0,0.0,0.005245616782579046,0.0,0.0,0.02087171932040052
31.660427393202635,1.6544450267133497,0.0,0.0,0.0,0.0,0.22621784020261382,0.0,0.44259384058216844,0.8994898266720548
181.6841993303341,12.013594246501002,0.0,0.0,0.0,0.0,3.1339683155192883,0.0,0.2211214577686854,7.889413464902524
171.45850131926753,13.440424360247171,0.0,0.0,0.0,1.3470513838456597,29.03093495458891,459.7208974706542,3.4386296554224076,33.914591891368744
107.13346661017121,15.89782957144382,0.0,0.0,0.0,23.048490197038262,35.16422054804752,459.7786358846175,27.508986123269082,67.42408421515199
226.75520263987116,23.35297645573676,0.0,0.0,0.0,8.83102184827959,0.7386260376450133,0.0,1.0276054439292546,20.663903181879412
341.21998745231895,28.082820022021444,0.0,0.0,0.0,10.73704691708875,0.2052591136221441,0.0,0.2597516485418767,10.822481794121275
431.0154624082908,91.69771484804967,0.0,0.0,0.0,14.748440824577607,0.06504582108218837,0.0,0.0,4.274554512853936
1090.0552449203958,552.1912707325066,0.0,0.0,0.0,4.84887845394789,0.5192329622140647,0.0,2.4480139748577807,6.364558087987997
1109.4273135182264,624.6853097477173,0.0,0.0,0.0,33.796063804064055,2.252672521158788,0.0,0.8478604547880756,10.166540116308685
890.5815809767249,474.48219341449595,0.0,0.0,0.0,3.092698163254747,7.692577330457565,0.0,3479.658385086254,48.16532691258484
707.6600598300798,329.83603280932806,0.0,0.0,0.0,0.0,1.4796197189726705,0.0,0.0,20.981732618314357
558.6415756807249,248.45262223349425,0.0,0.0,0.0,0.0,0.8346017768856029,0.0,1.0146560523664627,52.302504751308376
339.65115100919644,142.47950207202533,0.0,0.0,0.0,0.0,9.19829064915856,0.0,0.0,16.8175466070497
234.33770742234296,115.80538261862543,0.0,0.0,0.0,3.3345955143890116,4.682291959849202,2341.5049547306894,0.0,34.97278005712837
1961.3542230997007,1543.2190767679806,0.0,0.0,0.0,9.913189839776386,35.41865078769351,1063.9348916004337,2.9529329059366454,63.67303191348118
991.2978755932418,699.968594798541,0.0,0.0,0.0,0.0,1.1543042174704403,0.0,0.3068875940117731,2.563229757555213
734.2559648177483,473.15410725907293,0.0,0.0,0.0,0.0,0.04232099425153885,0.0,0.0,0.2536206117369342
229.73108566674003,124.91059956161452,0.0,0.0,0.0,0.0,0.46067751325441175,0.0,0.0,1.4984526625592443
145.85998308426207,64.60989113383586,0.0,0.0,0.0,0.0,0.3868565382544301,0.0,0.0,1.390523630736851
168.86160090444463,78.30868000346032,0.0,0.0,0.0,0.0,2.526444859738268,0.0,0.36792951390382933,5.71838798820202
364.2197610080582,190.00920548083593,0.0,0.0,0.0,3.891055181812111,5.2430428528794915,0.0,0.0,7.327309811569975
588.2941029154895,341.0488713934177,0.0,0.0,0.0,16.973639691909685,21.94235400266022,411.1895063998694,11.5866353731652,108.45893311569978
530.1128571861728,323.6537786216182,0.0,0.0,0.0,0.0,19.501290035832067,186.8901991490467,5.266224555207654,37.155556299566406
146.5974724990768,65.40244227242155,0.0,0.0,0.0,0.0,0.7583264712053966,0.0,4.322015818266582,1.5547515313829792
135.47917141230545,52.54051473450451,0.0,0.0,0.0,0.0,4.0835064614916385,259.68108089839996,2.7194013782431923,6.8767963706393855
36.89348179896458,16.181705251262052,0.0,0.0,0.0,0.0,3.154067621611322,0.0,0.0,4.207203607895737
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.82272201531358,3.0593402022466822,0.0,0.0,0.0,1.6945589261248724,0.8793069321346574,0.0,5.489872193509608,14.901427448572976
18.717383428054333,1.6272119545940975,0.0,0.0,0.0,0.0,0.537633192024642,158.81556806048005,4.683479890101144,8.658240859577141
14.96384842526337,1.8268003518331695,0.0,0.0,0.0,0.0,0.22350729252998658,0.0,0.2436857188770423,3.8551478224013884
13.413191251062807,2.258924156407881,0.0,0.0,0.0,0.0,0.0003596279105967225,0.0,0.0,0.005789868142434645
9.997325479976583,1.865037948600901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.800870460262317,1.8269555187761162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.29078060542975,6.443242155957818,0.0,0.0,0.0,0.0,0.0004872876148312871,0.0,0.0,0.006970279128920518
40.71253134633834,8.957449626617153,0.0,0.0,0.0,0.24990129055164154,2.4805519242245765e-05,0.0,0.0,0.00035265712124701436
0.6483845950232334,0.14450695049132947,0.0,0.0,0.0,0.0,1.3801776139411321e-05,0.0,0.0,0.00019629882284830005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.2738242134201,1.4857046917038466,0.0,0.0,0.0,0.0,0.9934680360747625,0.0,0.0,0.5306057919319533
44.07995035438979,14.004316722954746,0.0,0.0,0.0,156.48805168305626,42.88053663084215,1321.4695583178834,16.238822600279818,39.94123343699015
42.72300391664538,8.17314556685251,0.0,0.0,0.0,1.3740267567336635,3.7697817639007467,0.0,0.0,1.8310072027063808
37.161329998497884,5.730612397973328,0.0,0.0,0.0,0.0,0.7099160366782584,0.0,0.0,1.583765655389299
22.786999208549556,6.446750198417432,0.0,0.0,0.0,0.0,0.6500956146425318,0.0,0.0,1.4840182494429945
22.858433862374902,9.549244738270453,0.0,0.0,0.0,0.0,5.225894694959141,0.0,0.9594008838521595,3.061559041997675
84.6761572402687,42.19593089517531,0.0,0.0,0.0,0.0,0.29238483331891313,0.0,0.0,1.1465553629594427
44.9284722038033,20.17216479372173,0.0,0.0,0.0,0.0,0.1211398793954463,0.0,0.0,1.24710244526068
17.539258494771296,6.645133598467322,0.0,0.0,0.0,0.0,6.664983572036695,115.51663694267597,4.220620408845041,15.878277017005367
28.178721001293635,10.242512568196421,0.0,0.0,0.0,3.770780166818234,14.924139940318693,0.0,6.675925824131487,22.85847280767744
