,bc_lb_rf0.2_sax0.5_poi80.0,bc_lb_rf0.45_sax0.75_poi80.0,bc_mb_rf0.175_sax0.5_poi80.0,bc_mb_rf0.3_sax0.75_poi80.0,bc_mb_rf0.5_sax1.0_poi80.0,lb_rf0.175_sax0.5_poi80.0,lb_rf0.35_sax0.75_poi80.0,mb_rf0.175_sax0.75_poi80.0
15282,0.5523681181265451,0.7998862333837709,0.5293809059388978,0.7486758188270347,0.8673484616740039,0.5287929422717689,0.7688810182515036,0.6680509505951815
15283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15291,0.0856597737947046,0.18238735215609983,0.07921040203349392,0.15643750467720582,0.22349045090895084,0.07925843729147979,0.16637050585808583,0.12291667996366576
15292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15335,0.0732094834291803,0.15068687546184006,0.06795909041362709,0.13009490885152036,0.18283668722110394,0.06801449813316111,0.13798493703226028,0.10326005716624764
15336,0.1049988889293454,0.22007127142869676,0.09755938769208733,0.18833260906371907,0.27195349615851366,0.0976292491735653,0.2003811314117297,0.14831054425735316
15337,0.0,0.09336162397038543,0.0,0.0799281280061119,0.1143339629684639,0.0,0.08508254045187279,0.0625511371518796
15338,0.0,0.06499127100900233,0.0,0.05575387115130595,0.0790828742977823,0.0,0.05931715042547751,0.0
15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
